STATEFP, COUNTYFP, TLID, TFIDL, TFIDR, MTFCC, FULLNAME, SMID, LFROMADD, LTOADD, RFROMADD, RTOADD, ZIPL, ZIPR, FEATCAT, HYDROFLG, RAILFLG, ROADFLG, OLFFLG, PASSFLG, EXTTYP, TTYP, DECKEDROAD, ARTPATH, PERSIST, GCSEFLG, OFFSETL, OFFSETR, TNIDF, TNIDT
78, 010, 635719861, 264002100, 258450882, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423310186, 423310187
78, 010, 204619352, 264002147, 264002147, H3010, , 7078, , , , , , , , Y, N, N, N, , N, , , N, I, N, N, N, 99126824, 99126825
78, 010, 204611528, 264002147, 264002147, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99126811, 99126812
78, 010, 204611372, 264002147, 264002147, S1400, Tipperary, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99126690, 99126694
78, 010, 204619355, 264002147, 264002147, S1740, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99126696, 99126697
78, 010, 204619351, 264002147, 258450820, S1200, Usvi Hwy 60, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99126673, 99126691
78, 010, 204611538, 264002147, 264002147, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99126819, 99126820
78, 010, 204611344, 264002147, 258742905, S1200, Usvi Hwy 60, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99126666, 99126670
78, 010, 204611350, 264002147, 258742904, S1200, Usvi Hwy 60, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99126670, 99126668
78, 010, 204611352, 264002147, 266202075, S1200, Usvi Hwy 60, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99126671, 99126673
78, 010, 204611356, 264002147, 206183383, S1200, Usvi Hwy 60, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99126675, 99126659
78, 010, 635719857, 258450882, 258450880, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423310186, 423310173
78, 010, 635719830, 258450882, 258450864, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423310173, 423310174
78, 010, 613400888, 261640813, 261640813, S1750, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407152634, 407152635
78, 010, 613400886, 261640813, 261640813, S1500, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123737, 407152634
78, 010, 635695439, 258450907, 258450907, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 423295885, 423295886
78, 010, 635719896, 258450907, 261640813, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423310199, 423310200
78, 010, 635719899, 258450909, 261640813, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423310200, 423310201
78, 010, 635719910, 258450915, 258450914, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423310204, 423310205
78, 010, 635719943, 258450935, 258742964, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423310211, 423310133
78, 010, 635719959, 258450943, 258742337, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423310223, 423310224
78, 010, 635899375, 265954384, 258742964, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99126595, 407151315
78, 010, 204607295, 265955108, 261635090, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123769, 99123765
78, 010, 204611231, 265955108, 265955108, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99126576, 99126575
78, 010, 635720013, 258450971, 258450970, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423310248, 423309745
78, 010, 613401188, 258452379, 258452379, S1750, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407152826, 407152827
78, 010, 613401258, 258452379, 258452379, S1750, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407152859, 407152860
78, 010, 613401256, 258452379, 258452379, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123797, 407152859
78, 010, 652834777, 267926694, 267926688, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 428424155, 423310256
78, 010, 204613266, 258450978, 258450978, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99126591, 99126586
78, 010, 204613160, 258450978, 267926731, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127976, 99127975
78, 010, 635719949, 265956410, 265956410, H3010, , 7078, , , , , , , , Y, N, N, N, , N, , , N, P, N, N, N, 423310220, 99126590
78, 010, 647879039, 265956410, 265954384, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423310240, 423310219
78, 010, 652834817, 258450981, 267926711, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423310251, 428424170
78, 010, 652834774, 267926688, 267926686, S1200, Usvi Hwy 60, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 428424154, 423310255
78, 010, 643567579, 267926754, 266203216, S1200, Usvi Hwy 60, 13191, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 425722430, 423310266
78, 010, 635720067, 267926754, 258451002, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423310268, 423310269
78, 010, 635720086, 258451017, 258452343, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423310276, 423310274
78, 010, 648244662, 258451019, 258451019, S1750, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 426753205, 426753206
78, 010, 649832431, 258451019, 206181505, S1400, Buck View Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99128291, 99123885
78, 010, 648370713, 266200919, 206181505, S1400, S Grape Tree Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 426808011, 407153062
78, 010, 613401641, 266200919, 206181505, S1400, S Grape Tree Rd, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 407153062, 99128291
78, 010, 613401152, 266203315, 206181974, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407152802, 99123961
78, 010, 204607498, 258451051, 258451051, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123935, 99123937
78, 010, 204619290, 258451053, 258451051, S1200, E End Rd, 7079, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99123930, 99129753
78, 010, 635718491, 261646668, 258451070, S1200, E End Rd, 7079, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 407152542, 423309658
78, 010, 635720181, 258451073, 261646668, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423310310, 423310311
78, 010, 204607403, 267926768, 267926768, S1400, , 13191, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123853, 99123854
78, 010, 204607383, 267926768, 267926768, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123839, 99123838
78, 010, 635903925, 265954418, 258745167, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423313801, 423313802
78, 010, 635723276, 265954418, 267926618, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423311387, 99128377
78, 010, 635719979, 258747023, 261643567, S1200, Usvi Hwy 60, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99127995, 423310234
78, 010, 635898402, 258747023, 258742337, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423312448, 423312449
78, 010, 635899307, 258742933, 267926617, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423312607, 423312608
78, 010, 635720028, 258742943, 258742943, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 423310253, 99128424
78, 010, 613400690, 258742943, 258742943, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 407152528, 99123783
78, 010, 642178626, 263869176, 263869176, S1750, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407151315, 407151317
78, 010, 204619602, 263955709, 263955709, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99129903, 99129904
78, 010, 204607149, 266200565, 266200565, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123640, 99123643
78, 010, 204619721, 266200565, 266200565, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99129959, 99129960
78, 010, 613400705, 266200565, 263955784, S1400, E Valley Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 407152536, 407152537
78, 010, 613400700, 266200565, 263955784, S1400, E Valley Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99123642, 407152535
78, 010, 643822217, 258745633, 258745612, P0002, , 7078, , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99123820, 423314134
78, 010, 204619304, 267926758, 267926758, S1400, Buck Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99123889, 99129760
78, 010, 635720126, 267926758, 261640847, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423310292, 407130211
78, 010, 648376387, 264434027, 264434027, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 426810039, 426810040
78, 010, 648376385, 264434027, 264434027, S1400, , 12953, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123915, 426810039
78, 010, 642392111, 263955733, 258450866, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99126808, 425314061
78, 010, 204607168, 266200691, 266200691, S1400, , 13191, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123659, 99123658
78, 010, 643817844, 266200691, 258452423, P0002, , 7078, , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423311054, 423311053
78, 010, 635722168, 264434028, 264434028, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 423311019, 99123925
78, 010, 613401645, 264434028, 264434028, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407153064, 407153065
78, 010, 641808800, 266138316, 267926759, S1400, Point Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 425099075, 407152991
78, 010, 652834763, 267926682, 265955491, L4150, Caribbean, 7078, , , , , , , L, N, N, N, Y, , N, , , N, , N, N, N, 426807622, 428424150
78, 010, 635904751, 266200575, 258745609, L4150, Caribbean, 7078, , , , , , , L, N, N, N, Y, , N, , , N, , N, N, N, 423314113, 423314104
78, 010, 647869350, 266200576, 265958672, L4150, Caribbean, 7078, , , , , , , L, N, N, N, Y, , N, , , N, , N, N, N, 99123594, 423314115
78, 010, 648369711, 266200576, 206181705, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 426807651, 99123244
78, 010, 635689617, 266200576, 227206400, S1400, Punnett Pt, 7079, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 423286241, 407152487
78, 010, 204619598, 266200681, 266200681, S1400, Marienhoj, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99129901, 99126739
78, 010, 204611433, 266200681, 266200681, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99126743, 99126742
78, 010, 204611435, 266200681, 263955766, S1400, , 13191, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99126745, 99126747
78, 010, 631750338, 266200576, 265952525, L4150, Caribbean, , , , , , , , L, N, N, N, Y, , N, , , N, , N, N, N, 421392381, 99123594
78, 010, 648370053, 266200681, 266200680, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99129902, 426807782
78, 010, 613401098, 266200692, 266200692, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 407152771, 99123656
78, 010, 613400830, 266200692, 266200692, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407152600, 407152601
78, 010, 613400668, 266200692, 266200692, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 407152516, 99123649
78, 010, 613401809, 266200692, 227206481, S1740, Spicewood Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 407153158, 99123652
78, 010, 642392665, 266200692, 266200691, S1400, , 13191, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 425314283, 425314284
78, 010, 648370278, 266200758, 266200765, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 426807845, 426807861
78, 010, 204607222, 266200760, 266200758, S1740, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123707, 99123706
78, 010, 204607232, 266200760, 258746799, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 407132051, 99123715
78, 010, 204607223, 266200760, 266200760, S1740, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123707, 99123709
78, 010, 648370279, 266200760, 266200765, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 426807861, 426807846
78, 010, 648370299, 266200765, 258745612, P0002, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 426807870, 423314120
78, 010, 648370712, 267926756, 206181505, S1400, S Grape Tree Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 407152891, 426808011
78, 010, 613401317, 267926756, 206181505, S1400, S Grape Tree Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 407130798, 407152891
78, 010, 204613131, 266201957, 266201957, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127947, 99127955
78, 010, 648373713, 266201987, 266201987, S1400, Solitude Bay, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 426809056, 99129823
78, 010, 204619472, 266201987, 266201987, S1740, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99129833, 99129834
78, 010, 616385649, 266201987, 266201987, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 408456714, 99123753
78, 010, 652868164, 267942755, 267942755, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 428436829, 99129846
78, 010, 648373870, 266202074, 266202077, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99126656, 426809109
78, 010, 204619342, 266202092, 266202091, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99129771, 99129772
78, 010, 204619348, 266202092, 266202092, S1740, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99129775, 99129776
78, 010, 204613997, 266202092, 261096038, P0001, , , , , , , , , , N, N, N, N, , B, , , , , N, N, N, 99126686, 99126705
78, 010, 648373980, 266202125, 266202123, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 426809152, 99127351
78, 010, 648376258, 266203216, 266203215, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 426809993, 426809994
78, 010, 204613115, 266203234, 266203234, S1400, Iguana Way, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99127943, 99127944
78, 010, 635720045, 266203234, 267926734, S1200, Usvi Hwy 60, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 423310260, 423309738
78, 010, 648376423, 266203317, 266203313, L4140, , , , , , , , , , N, N, N, Y, , N, , , N, , N, N, N, 426810052, 426810054
78, 010, 643817915, 267926618, 258742930, P0002, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 425722417, 99128376
78, 010, 652834623, 267926618, 258742930, P0002, , 7078, , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428424098, 425722417
78, 010, 653408087, 267926618, 267926618, S1500, , 13191, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 423298243, 423298244
78, 010, 204619702, 267926670, 263671062, S1400, Saint Peters, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99129950, 99127369
78, 010, 652834712, 267926671, 267926660, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428424131, 99130305
78, 010, 204606634, 267926679, 206181708, S1500, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123237, 99123246
78, 010, 652834761, 267926681, 267926682, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428424148, 428424149
78, 010, 634187374, 267926683, 265958394, P0002, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 422661676, 99123834
78, 010, 204606602, 267926683, 267926681, S1400, Usvi Hwy 7532, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99123207, 407132340
78, 010, 616384242, 267926683, 228748182, S1500, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 407132340, 408456080
78, 010, 652834765, 267926683, 267926682, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428424149, 428424150
78, 010, 204619326, 267926687, 267926687, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123881, 99123882
78, 010, 652834775, 267926687, 267926686, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428424153, 428424154
78, 010, 652834778, 267926689, 267926688, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428424154, 428424155
78, 010, 652868158, 267926691, 267942754, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423310236, 428436827
78, 010, 204613197, 267942753, 206183807, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99128005, 99128006
78, 010, 652868157, 267942753, 258742341, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428436826, 423310237
78, 010, 652834781, 267926697, 267926691, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127985, 428424157
78, 010, 635719976, 267926691, 258747023, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423310231, 423310232
78, 010, 652834787, 267926699, 267942753, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423310245, 428424159
78, 010, 204613164, 267926701, 267926731, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127979, 99127981
78, 010, 204613168, 267926701, 267926697, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127981, 99127983
78, 010, 613401162, 267926711, 267926711, S1750, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407152809, 407152810
78, 010, 635720022, 267926711, 258450978, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 423310251, 99123802
78, 010, 652834814, 267926731, 267926709, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127974, 428424169
78, 010, 204613156, 267926731, 267926731, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127972, 99127973
78, 010, 652834851, 267926731, 267926730, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428424169, 428424181
78, 010, 204607570, 267926750, 267926740, S1400, Catherinen's Way, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99123990, 99123989
78, 010, 204613138, 267926749, 206183801, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127960, 99127959
78, 010, 652834886, 267926751, 258452373, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428424194, 423309742
78, 010, 204619474, 267926753, 266201987, S1200, E End Rd, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99129835, 99129833
78, 010, 652834893, 267926755, 267926754, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 425722430, 428424196
78, 010, 652834898, 267926757, 267926756, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428424197, 428424198
78, 010, 652834908, 267926761, 267926760, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428424201, 428424202
78, 010, 635720132, 267926759, 258452340, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423310284, 423310294
78, 010, 643812502, 268013215, 264002100, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423311058, 99126807
78, 010, 640662246, 266206389, 266206389, S1750, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424626278, 424626279
78, 010, 204609632, 206183008, 261646142, H3010, , , , , , , , , , Y, N, N, N, , N, , , N, P, N, N, N, 99125487, 99125483
78, 010, 613397435, 261656561, 227206825, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407130547, 407150649
78, 010, 640663887, 263125470, 263125470, S1710, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424626930, 424626931
78, 010, 640663941, 263125466, 263125462, S1710, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424626957, 99128311
78, 010, 613397596, 227205518, 230369119, S1200, Usvi Hwy 63, 7079, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 407150729, 99124818
78, 010, 613397676, 227205557, 266206340, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407150769, 407150770
78, 010, 613397694, 227205571, 206182705, S1200, Usvi Hwy 701, 7079, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 407150775, 407150777
78, 010, 635689430, 227205573, 228748127, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99130854, 423282264
78, 010, 635689425, 227205573, 228748127, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 423282260, 99130855
78, 010, 613398387, 227206617, 227206617, S1750, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407151189, 407151190
78, 010, 640663733, 263414013, 265959168, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99125405, 424626859
